two_theta_deg,intensity
3.159999999999975273e+01,4.546518100662651136e+02
3.161999999999975230e+01,4.560855179074972625e+02
3.163999999999975188e+01,4.575262717158012720e+02
3.165999999999975145e+01,4.589741185862341695e+02
3.167999999999975103e+01,4.604291060120398811e+02
3.169999999999975060e+01,4.618912818887209255e+02
3.171999999999975017e+01,4.633606945181596757e+02
3.173999999999974975e+01,4.648373926127871982e+02
3.175999999999974932e+01,4.663214252998040479e+02
3.177999999999974889e+01,4.678128421254515388e+02
3.179999999999974847e+01,4.693116930593337770e+02
3.181999999999974804e+01,4.708180284987928417e+02
3.183999999999974762e+01,4.723318992733369441e+02
3.185999999999974719e+01,4.738533566491220768e+02
3.187999999999974676e+01,4.753824523334880610e+02
3.189999999999974634e+01,4.769192384795504154e+02
3.191999999999974591e+01,4.784637676908474759e+02
3.193999999999974548e+01,4.800160930260454961e+02
3.195999999999974506e+01,4.815762680037001360e+02
3.197999999999974463e+01,4.831443466070771819e+02
3.199999999999974420e+01,4.847203832890319859e+02
3.201999999999974023e+01,4.863044329769498972e+02
3.203999999999974335e+01,4.878965510777475743e+02
3.205999999999974648e+01,4.894967934829334695e+02
3.207999999999974250e+01,4.911052165737346513e+02
3.209999999999973852e+01,4.927218772262865514e+02
3.211999999999974165e+01,4.943468328168856942e+02
3.213999999999974477e+01,4.959801412273067740e+02
3.215999999999974079e+01,4.976218608501895346e+02
3.217999999999973681e+01,4.992720505944917022e+02
3.219999999999973994e+01,5.009307698910095041e+02
3.221999999999974307e+01,5.025980786979648656e+02
3.223999999999973909e+01,5.042740375066686624e+02
3.225999999999973511e+01,5.059587073472516181e+02
3.227999999999973824e+01,5.076521497944678458e+02
3.229999999999974136e+01,5.093544269735701846e+02
3.231999999999973738e+01,5.110656015662627283e+02
3.233999999999973340e+01,5.127857368167292407e+02
3.235999999999973653e+01,5.145148965377351260e+02
3.237999999999973966e+01,5.162531451168069907e+02
3.239999999999973568e+01,5.180005475224942302e+02
3.241999999999973170e+01,5.197571693107098554e+02
3.243999999999973483e+01,5.215230766311501611e+02
3.245999999999973795e+01,5.232983362337970448e+02
3.247999999999973397e+01,5.250830154755059311e+02
3.249999999999972999e+01,5.268771823266782803e+02
3.251999999999973312e+01,5.286809053780186787e+02
3.253999999999973625e+01,5.304942538473775357e+02
3.255999999999973227e+01,5.323172975866873458e+02
3.257999999999972829e+01,5.341501070889854645e+02
3.259999999999973141e+01,5.359927534955287456e+02
3.261999999999973454e+01,5.378453086029992392e+02
3.263999999999973056e+01,5.397078448708066389e+02
3.265999999999972658e+01,5.415804354284856572e+02
3.267999999999972971e+01,5.434631540831892380e+02
3.269999999999973284e+01,5.453560753272777220e+02
3.271999999999972886e+01,5.472592743460124893e+02
3.273999999999972488e+01,5.491728270253494202e+02
3.275999999999972800e+01,5.510968099598331946e+02
3.277999999999973113e+01,5.530313004605958440e+02
3.279999999999972715e+01,5.549763765634636457e+02
3.281999999999972317e+01,5.569321170371716789e+02
3.283999999999972630e+01,5.588986013916853608e+02
3.285999999999972943e+01,5.608759098866311206e+02
3.287999999999972545e+01,5.628641235398449680e+02
3.289999999999972147e+01,5.648633241360327020e+02
3.291999999999972459e+01,5.668735942355452835e+02
3.293999999999972772e+01,5.688950171832703973e+02
3.295999999999972374e+01,5.709276771176482725e+02
3.297999999999971976e+01,5.729716589798065343e+02
3.299999999999972289e+01,5.750270485228180632e+02
3.301999999999972601e+01,5.770939323210822067e+02
3.303999999999972204e+01,5.791723977798370697e+02
3.305999999999971806e+01,5.812625331447995904e+02
3.307999999999972118e+01,5.833644275119366966e+02
3.309999999999972431e+01,5.854781708373658375e+02
3.311999999999972033e+01,5.876038539473970559e+02
3.313999999999971635e+01,5.897415685487102337e+02
3.315999999999971948e+01,5.918914072386705811e+02
3.317999999999972260e+01,5.940534635157843013e+02
3.319999999999971863e+01,5.962278317903027300e+02
3.321999999999971465e+01,5.984146073949717675e+02
3.323999999999971777e+01,6.006138865959268287e+02
3.325999999999972090e+01,6.028257666037396802e+02
3.327999999999971692e+01,6.050503455846204588e+02
3.329999999999971294e+01,6.072877226717764643e+02
3.331999999999971607e+01,6.095379979769255669e+02
3.333999999999971919e+01,6.118012726019699130e+02
3.335999999999971521e+01,6.140776486508378866e+02
3.337999999999971124e+01,6.163672292414901221e+02
3.339999999999971436e+01,6.186701185180917264e+02
3.341999999999971749e+01,6.209864216633565093e+02
3.343999999999971351e+01,6.233162449110677699e+02
3.345999999999970953e+01,6.256596955587755247e+02
3.347999999999971266e+01,6.280168819806722240e+02
3.349999999999971578e+01,6.303879136406493444e+02
3.351999999999971180e+01,6.327729011055437240e+02
3.353999999999970782e+01,6.351719560585731870e+02
3.355999999999971095e+01,6.375851913129588411e+02
3.357999999999971408e+01,6.400127208257456459e+02
3.359999999999971010e+01,6.424546597118203408e+02
3.361999999999970612e+01,6.449111242581345778e+02
3.363999999999970925e+01,6.473822319381270063e+02
3.365999999999971237e+01,6.498681014263548832e+02
3.367999999999970839e+01,6.523688526133394134e+02
3.369999999999970441e+01,6.548846066206276646e+02
3.371999999999970754e+01,6.574154858160691219e+02
3.373999999999971067e+01,6.599616138293130234e+02
3.375999999999970669e+01,6.625231155675380705e+02
3.377999999999970271e+01,6.651001172314103087e+02
3.379999999999970584e+01,6.676927463312705413e+02
3.381999999999970896e+01,6.703011317035608272e+02
3.383999999999970498e+01,6.729254035274946091e+02
3.385999999999970100e+01,6.755656933419741108e+02
3.387999999999970413e+01,6.782221340627530708e+02
3.389999999999970726e+01,6.808948599998531108e+02
3.391999999999970328e+01,6.835840068752426077e+02
3.393999999999969930e+01,6.862897118407787502e+02
3.395999999999970242e+01,6.890121134964127805e+02
3.397999999999970555e+01,6.917513519086658107e+02
3.399999999999970157e+01,6.945075686293874924e+02
3.401999999999969759e+01,6.972809067147931046e+02
3.403999999999970072e+01,7.000715107447847458e+02
3.405999999999970385e+01,7.028795268425633367e+02
3.407999999999969987e+01,7.057051026945385956e+02
3.409999999999969589e+01,7.085483875705429000e+02
3.411999999999969901e+01,7.114095323443458483e+02
3.413999999999970214e+01,7.142886895144803248e+02
3.415999999999969816e+01,7.171860132253906386e+02
3.417999999999969418e+01,7.201016592889029653e+02
3.419999999999969731e+01,7.230357852060192272e+02
3.421999999999970044e+01,7.259885501890461228e+02
3.423999999999969646e+01,7.289601151840679449e+02
3.425999999999969248e+01,7.319506428937639839e+02
3.427999999999969560e+01,7.349602978005761997e+02
3.429999999999969873e+01,7.379892461902328478e+02
3.431999999999969475e+01,7.410376561756413594e+02
3.433999999999969077e+01,7.441056977211543426e+02
3.435999999999969390e+01,7.471935426672057474e+02
3.437999999999969702e+01,7.503013647553336796e+02
3.439999999999969305e+01,7.534293396535986176e+02
3.441999999999968907e+01,7.565776449823985104e+02
3.443999999999969219e+01,7.597464603406866672e+02
3.445999999999969532e+01,7.629359673326021039e+02
3.447999999999969134e+01,7.661463495945234854e+02
3.449999999999968736e+01,7.693777928225515552e+02
3.451999999999969049e+01,7.726304848004232326e+02
3.453999999999969361e+01,7.759046154278682934e+02
3.455999999999968963e+01,7.792003767494229578e+02
3.457999999999968566e+01,7.825179629837026596e+02
3.459999999999968878e+01,7.858575705531388849e+02
3.461999999999969191e+01,7.892193981141924723e+02
3.463999999999968793e+01,7.926036465880575861e+02
3.465999999999968395e+01,7.960105191918607943e+02
3.467999999999968708e+01,7.994402214703574145e+02
3.469999999999969020e+01,8.028929613281430875e+02
3.471999999999968622e+01,8.063689490623899019e+02
3.473999999999968225e+01,8.098683973961183256e+02
3.475999999999968537e+01,8.133915215120036919e+02
3.477999999999968850e+01,8.169385390867354317e+02
3.479999999999968452e+01,8.205096703259459900e+02
3.481999999999968054e+01,8.241051379997101094e+02
3.483999999999968367e+01,8.277251674786245985e+02
3.485999999999968679e+01,8.313699867704842745e+02
3.487999999999968281e+01,8.350398265575664709e+02
3.489999999999967883e+01,8.387349202345362755e+02
3.491999999999968196e+01,8.424555039469745452e+02
3.493999999999968509e+01,8.462018166305479099e+02
3.495999999999968111e+01,8.499741000508370234e+02
3.497999999999967713e+01,8.537725988438335207e+02
3.499999999999968026e+01,8.575975605571070446e+02
3.501999999999968338e+01,8.614492356916687186e+02
3.503999999999967940e+01,8.653278777445414107e+02
3.505999999999967542e+01,8.692337432520522498e+02
3.507999999999967855e+01,8.731670918338514866e+02
3.509999999999968168e+01,8.771281862376782783e+02
3.511999999999967770e+01,8.811172923848944265e+02
3.513999999999967372e+01,8.851346794167953931e+02
3.515999999999967685e+01,8.891806197417071189e+02
3.517999999999967997e+01,8.932553890828885415e+02
3.519999999999967599e+01,8.973592665272681188e+02
3.521999999999967201e+01,9.014925345750131100e+02
3.523999999999967514e+01,9.056554791899554857e+02
3.525999999999967827e+01,9.098483898508868606e+02
3.527999999999967429e+01,9.140715596037517798e+02
3.529999999999967031e+01,9.183252851147487945e+02
3.531999999999967343e+01,9.226098667243504678e+02
3.533999999999967656e+01,9.269256085022715297e+02
3.535999999999967258e+01,9.312728183034029144e+02
3.537999999999966860e+01,9.356518078247316907e+02
3.539999999999967173e+01,9.400628926632572302e+02
3.541999999999967486e+01,9.445063923749301011e+02
3.543999999999967088e+01,9.489826305346408617e+02
3.545999999999966690e+01,9.534919347972765991e+02
3.547999999999967002e+01,9.580346369598544243e+02
3.549999999999967315e+01,9.626110730247664833e+02
3.551999999999966917e+01,9.672215832641621773e+02
3.553999999999966519e+01,9.718665122854856691e+02
3.555999999999966832e+01,9.765462090981868641e+02
3.557999999999967145e+01,9.812610271816326986e+02
3.559999999999966747e+01,9.860113245542556797e+02
3.561999999999966349e+01,9.907974638439536648e+02
3.563999999999966661e+01,9.956198123597654330e+02
3.565999999999966974e+01,1.000478742164849109e+03
3.567999999999966576e+01,1.005374630150802432e+03
3.569999999999966178e+01,1.010307858113344423e+03
3.571999999999966491e+01,1.015278812829381536e+03
3.573999999999966803e+01,1.020287886135488520e+03
3.575999999999966406e+01,1.025335475007851528e+03
3.577999999999966008e+01,1.030421981643685967e+03
3.579999999999966320e+01,1.035547813544163546e+03
3.581999999999966633e+01,1.040713383598876817e+03
3.583999999999966235e+01,1.045919110171893863e+03
3.585999999999965837e+01,1.051165417189418122e+03
3.587999999999966150e+01,1.056452734229089174e+03
3.589999999999966462e+01,1.061781496610960630e+03
3.591999999999966064e+01,1.067152145490204475e+03
3.593999999999965667e+01,1.072565127951568229e+03
3.595999999999965979e+01,1.078020897105614722e+03
3.597999999999966292e+01,1.083519912186794954e+03
3.599999999999965894e+01,1.089062638653396107e+03
3.601999999999965496e+01,1.094649548289404265e+03
3.603999999999965809e+01,1.100281119308310281e+03
3.605999999999966121e+01,1.105957836458911970e+03
3.607999999999965723e+01,1.111680191133166090e+03
3.609999999999965326e+01,1.117448681476125330e+03
3.611999999999965638e+01,1.123263812497996014e+03
3.613999999999965951e+01,1.129126096188381553e+03
3.615999999999965553e+01,1.135036051632752560e+03
3.617999999999965155e+01,1.140994205131202079e+03
3.619999999999965468e+01,1.147001090319518880e+03
3.621999999999965780e+01,1.153057248292639542e+03
3.623999999999965382e+01,1.159163227730545714e+03
3.625999999999964984e+01,1.165319585026649520e+03
3.627999999999965297e+01,1.171526884418719874e+03
3.629999999999965610e+01,1.177785698122406757e+03
3.631999999999965212e+01,1.184096606467444644e+03
3.633999999999964814e+01,1.190460198036573729e+03
3.635999999999965127e+01,1.196877069807245107e+03
3.637999999999965439e+01,1.203347827296171545e+03
3.639999999999965041e+01,1.209873084706807731e+03
3.641999999999964643e+01,1.216453465079811394e+03
3.643999999999964956e+01,1.223089600446554414e+03
3.645999999999965269e+01,1.229782131985750311e+03
3.647999999999964871e+01,1.236531710183296127e+03
3.649999999999964473e+01,1.243338994995381199e+03
3.651999999999964786e+01,1.250204656014938109e+03
3.653999999999965098e+01,1.257129372641522423e+03
3.655999999999964700e+01,1.264113834254707399e+03
3.657999999999964302e+01,1.271158740391075071e+03
3.659999999999964615e+01,1.278264800924870542e+03
3.661999999999964928e+01,1.285432736252426139e+03
3.663999999999964530e+01,1.292663277480445231e+03
3.665999999999964132e+01,1.299957166618238261e+03
3.667999999999964444e+01,1.307315156773987383e+03
3.669999999999964757e+01,1.314738012355152023e+03
3.671999999999964359e+01,1.322226509273125203e+03
3.673999999999963961e+01,1.329781435152232234e+03
3.675999999999964274e+01,1.337403589543166390e+03
3.677999999999964587e+01,1.345093784140983871e+03
3.679999999999964189e+01,1.352852843007774027e+03
3.681999999999963791e+01,1.360681602800118071e+03
3.683999999999964103e+01,1.368580913001433373e+03
3.685999999999964416e+01,1.376551636159342252e+03
3.687999999999964018e+01,1.384594648128198060e+03
3.689999999999963620e+01,1.392710838316885201e+03
3.691999999999963933e+01,1.400901109942014955e+03
3.693999999999964245e+01,1.409166380286662616e+03
3.695999999999963848e+01,1.417507580964795352e+03
3.697999999999963450e+01,1.425925658191524690e+03
3.699999999999963762e+01,1.434421573059319144e+03
3.701999999999964075e+01,1.442996301820335475e+03
3.703999999999963677e+01,1.451650836175042059e+03
3.705999999999963279e+01,1.460386183567277385e+03
3.707999999999963592e+01,1.469203367485901481e+03
3.709999999999963904e+01,1.478103427773217845e+03
3.711999999999963507e+01,1.487087420940350512e+03
3.713999999999963109e+01,1.496156420489752009e+03
3.715999999999963421e+01,1.505311517245004097e+03
3.717999999999963734e+01,1.514553819688120029e+03
3.719999999999963336e+01,1.523884454304554765e+03
3.721999999999962938e+01,1.533304565936114386e+03
3.723999999999963251e+01,1.542815318141951593e+03
3.725999999999963563e+01,1.552417893567884221e+03
3.727999999999963165e+01,1.562113494324259364e+03
3.729999999999962768e+01,1.571903342372585485e+03
3.731999999999963080e+01,1.581788679921145331e+03
3.733999999999963393e+01,1.591770769829845221e+03
3.735999999999962995e+01,1.601850896024564236e+03
3.737999999999962597e+01,1.612030363921240223e+03
3.739999999999962910e+01,1.622310500859945478e+03
3.741999999999963222e+01,1.632692656549230605e+03
3.743999999999962824e+01,1.643178203521039677e+03
3.745999999999962427e+01,1.653768537596455644e+03
3.747999999999962739e+01,1.664465078362570921e+03
3.749999999999963052e+01,1.675269269660796908e+03
3.751999999999962654e+01,1.686182580086937151e+03
3.753999999999962256e+01,1.697206503503348131e+03
3.755999999999962569e+01,1.708342559563488976e+03
3.757999999999962881e+01,1.719592294249234783e+03
3.759999999999962483e+01,1.730957280421318046e+03
3.761999999999962085e+01,1.742439118383250388e+03
3.763999999999962398e+01,1.754039436459089984e+03
3.765999999999962711e+01,1.765759891585457126e+03
3.767999999999962313e+01,1.777602169918220625e+03
3.769999999999961915e+01,1.789567987454255672e+03
3.771999999999962228e+01,1.801659090668679482e+03
3.773999999999962540e+01,1.813877257168034248e+03
3.775999999999962142e+01,1.826224296359879645e+03
3.777999999999961744e+01,1.838702050139263520e+03
3.779999999999962057e+01,1.851312393592530043e+03
3.781999999999962370e+01,1.864057235718992160e+03
3.783999999999961972e+01,1.876938520171002210e+03
3.785999999999961574e+01,1.889958226012945715e+03
3.787999999999961886e+01,1.903118368499685175e+03
3.789999999999962199e+01,1.916420999875057760e+03
3.791999999999961801e+01,1.929868210191026037e+03
3.793999999999961403e+01,1.943462128148080637e+03
3.795999999999961716e+01,1.957204921957511033e+03
3.797999999999962029e+01,1.971098800226207231e+03
3.799999999999961631e+01,1.985146012864697923e+03
3.801999999999961233e+01,1.999348852019099922e+03
3.803999999999961545e+01,2.013709653027676950e+03
3.805999999999961858e+01,2.028230795402783087e+03
3.807999999999961460e+01,2.042914703838975583e+03
3.809999999999961062e+01,2.057763849248079623e+03
3.811999999999961375e+01,2.072780749822013149e+03
3.813999999999961688e+01,2.087967972124236439e+03
3.815999999999961290e+01,2.103328132210751392e+03
3.817999999999960892e+01,2.118863896781522271e+03
3.819999999999961204e+01,2.134577984363265841e+03
3.821999999999961517e+01,2.150473166524594944e+03
3.823999999999961119e+01,2.166552269124564646e+03
3.825999999999960721e+01,2.182818173595647750e+03
3.827999999999961034e+01,2.199273818262205623e+03
3.829999999999961346e+01,2.215922199695600284e+03
3.831999999999960949e+01,2.232766374107149204e+03
3.833999999999960551e+01,2.249809458780101068e+03
3.835999999999960863e+01,2.267054633541863041e+03
3.837999999999961176e+01,2.284505142277811956e+03
3.839999999999960778e+01,2.302164294488050928e+03
3.841999999999960380e+01,2.320035466888483370e+03
3.843999999999960693e+01,2.338122105057635054e+03
3.845999999999961005e+01,2.356427725130742601e+03
3.847999999999960608e+01,2.374955915542690491e+03
3.849999999999960210e+01,2.393710338821390906e+03
3.851999999999960522e+01,2.412694733433248075e+03
3.853999999999960835e+01,2.431912915682472885e+03
3.855999999999960437e+01,2.451368781666077666e+03
3.857999999999960039e+01,2.471066309286396518e+03
3.859999999999960352e+01,2.491009560323040205e+03
3.861999999999960664e+01,2.511202682566333351e+03
3.863999999999960266e+01,2.531649912014350321e+03
3.865999999999959869e+01,2.552355575135703930e+03
3.867999999999960181e+01,2.573324091200300700e+03
3.869999999999960494e+01,2.594559974680454161e+03
3.871999999999960096e+01,2.616067837724796846e+03
3.873999999999959698e+01,2.637852392707522540e+03
3.875999999999960011e+01,2.659918454855530399e+03
3.877999999999960323e+01,2.682270944956259882e+03
3.879999999999959925e+01,2.704914892149064599e+03
3.881999999999959527e+01,2.727855436803074099e+03
3.883999999999959840e+01,2.751097833484566763e+03
3.885999999999960153e+01,2.774647454017096607e+03
3.887999999999959755e+01,2.798509790637714559e+03
3.889999999999959357e+01,2.822690459252733490e+03
3.891999999999959670e+01,2.847195202796587182e+03
3.893999999999959982e+01,2.872029894697572672e+03
3.895999999999959584e+01,2.897200542454409515e+03
3.897999999999959186e+01,2.922713291327650495e+03
3.899999999999959499e+01,2.948574428150127915e+03
3.901999999999959812e+01,2.974790385260890162e+03
3.903999999999959414e+01,3.001367744567245609e+03
3.905999999999959016e+01,3.028313241739670502e+03
3.907999999999959329e+01,3.055633770544524850e+03
3.909999999999959641e+01,3.083336387319809091e+03
3.911999999999959243e+01,3.111428315599418966e+03
3.913999999999958845e+01,3.139916950891516535e+03
3.915999999999959158e+01,3.168809865616863135e+03
3.917999999999959471e+01,3.198114814213301543e+03
3.919999999999959073e+01,3.227839738412850238e+03
3.921999999999958675e+01,3.257992772698050430e+03
3.923999999999958987e+01,3.288582249944522573e+03
3.925999999999959300e+01,3.319616707257066992e+03
3.927999999999958902e+01,3.351104892006952468e+03
3.929999999999958504e+01,3.383055768078337223e+03
3.931999999999958817e+01,3.415478522332058219e+03
3.933999999999959130e+01,3.448382571295534945e+03
3.935999999999958732e+01,3.481777568087902182e+03
3.937999999999958334e+01,3.515673409589819585e+03
3.939999999999958646e+01,3.550080243867826084e+03
3.941999999999958959e+01,3.585008477863659209e+03
3.943999999999958561e+01,3.620468785359441881e+03
3.945999999999958163e+01,3.656472115230042618e+03
3.947999999999958476e+01,3.693029699994442126e+03
3.949999999999958789e+01,3.730153064678580904e+03
3.951999999999958391e+01,3.767854036002776866e+03
3.953999999999957993e+01,3.806144751907282171e+03
3.955999999999958305e+01,3.845037671430225146e+03
3.957999999999958618e+01,3.884545584952933496e+03
3.959999999999958220e+01,3.924681624828395343e+03
3.961999999999957822e+01,3.965459276409225822e+03
3.963999999999958135e+01,4.006892389492330949e+03
3.965999999999958447e+01,4.048995190198388627e+03
3.967999999999958050e+01,4.091782293305168878e+03
3.969999999999957652e+01,4.135268715054534368e+03
3.971999999999957964e+01,4.179469886453930485e+03
3.973999999999958277e+01,4.224401667094352888e+03
3.975999999999957879e+01,4.270080359507867797e+03
3.977999999999957481e+01,4.316522724088792529e+03
3.979999999999957794e+01,4.363745994603879808e+03
3.981999999999958106e+01,4.411767894318267281e+03
3.983999999999957708e+01,4.460606652765288345e+03
3.985999999999957311e+01,4.510281023189617372e+03
3.987999999999957623e+01,4.560810300694693069e+03
3.989999999999957936e+01,4.612214341127129046e+03
3.991999999999957538e+01,4.664513580732545961e+03
3.993999999999957140e+01,4.717729056618923096e+03
3.995999999999957453e+01,4.771882428065474414e+03
3.997999999999957765e+01,4.826995998717222392e+03
3.999999999999957367e+01,4.883092739707608416e+03
4.001999999999956970e+01,4.940196313753620416e+03
4.003999999999957282e+01,4.998331100270291245e+03
4.005999999999957595e+01,5.057522221554157113e+03
4.007999999999957197e+01,5.117795570088004752e+03
4.009999999999956799e+01,5.179177837021943560e+03
4.011999999999957112e+01,5.241696541888872162e+03
4.013999999999957424e+01,5.305380063615876679e+03
4.015999999999957026e+01,5.370257672896513213e+03
4.017999999999956628e+01,5.436359565992442185e+03
4.019999999999956941e+01,5.503716900036808511e+03
4.021999999999957254e+01,5.572361829916002534e+03
4.023999999999956856e+01,5.642327546810974127e+03
4.025999999999956458e+01,5.713648318483700677e+03
4.027999999999956771e+01,5.786359531399451953e+03
4.029999999999957083e+01,5.860497734780979954e+03
4.031999999999956685e+01,5.936100686696478988e+03
4.033999999999956287e+01,6.013207402289038328e+03
4.035999999999956600e+01,6.091858204261676292e+03
4.037999999999956913e+01,6.172094775739212309e+03
4.039999999999956515e+01,6.253960215635598615e+03
4.041999999999956117e+01,6.337499096662901138e+03
4.043999999999956430e+01,6.422757526126556513e+03
4.045999999999956742e+01,6.509783209660692592e+03
4.047999999999956344e+01,6.598625518066898621e+03
4.049999999999955946e+01,6.689335557429818437e+03
4.051999999999956259e+01,6.781966242693947606e+03
4.053999999999956572e+01,6.876572374897919872e+03
4.055999999999956174e+01,6.973210722275230182e+03
4.057999999999955776e+01,7.071940105443506582e+03
4.059999999999956088e+01,7.172821486918888695e+03
4.061999999999956401e+01,7.275918065207807558e+03
4.063999999999956003e+01,7.381295373745122561e+03
4.065999999999955605e+01,7.489021384965139077e+03
4.067999999999955918e+01,7.599166619811102464e+03
4.069999999999956231e+01,7.711804263009774331e+03
4.071999999999955833e+01,7.827010284459730428e+03
4.073999999999955435e+01,7.944863567105638140e+03
4.075999999999955747e+01,8.065446041696294742e+03
4.077999999999956060e+01,8.188842828852234561e+03
4.079999999999955662e+01,8.315142388898346326e+03
4.081999999999955264e+01,8.444436679948841629e+03
4.083999999999955577e+01,8.576821324766277030e+03
4.085999999999955890e+01,8.712395786954219147e+03
4.087999999999955492e+01,8.851263557083244450e+03
4.089999999999955094e+01,8.993532349393390177e+03
4.091999999999955406e+01,9.139314309762965422e+03
4.093999999999955719e+01,9.288726235685158827e+03
4.095999999999955321e+01,9.441889809048852840e+03
4.097999999999954923e+01,9.598931842579495424e+03
4.099999999999955236e+01,9.759984540860359630e+03
4.101999999999955548e+01,9.925185776925260143e+03
4.103999999999955151e+01,1.009467938548979146e+04
4.105999999999954753e+01,1.026861547397046888e+04
4.107999999999955065e+01,1.044715075253076611e+04
4.109999999999955378e+01,1.063044888449120481e+04
4.111999999999954980e+01,1.081868085854685523e+04
4.113999999999954582e+01,1.101202538435067618e+04
4.115999999999954895e+01,1.121066931314707108e+04
4.117999999999955207e+01,1.141480808527777845e+04
4.119999999999954809e+01,1.162464620653210295e+04
4.121999999999954412e+01,1.184039775547640238e+04
4.123999999999954724e+01,1.206228692407644667e+04
4.125999999999955037e+01,1.229054859412206133e+04
4.127999999999954639e+01,1.252542895217736805e+04
4.129999999999954241e+01,1.276718614601334411e+04
4.131999999999954554e+01,1.301609098573589836e+04
4.133999999999954866e+01,1.327242769310464064e+04
4.135999999999954468e+01,1.353649470284643940e+04
4.137999999999954071e+01,1.380860552010646825e+04
4.139999999999954383e+01,1.408908963855242109e+04
4.141999999999954696e+01,1.437829352405886857e+04
4.143999999999954298e+01,1.467658166935089866e+04
4.145999999999953900e+01,1.498433772548404340e+04
4.147999999999954213e+01,1.530196571658719768e+04
4.149999999999954525e+01,1.562989134490365541e+04
4.151999999999954127e+01,1.596856339383684644e+04
4.153999999999953729e+01,1.631845523744932143e+04
4.155999999999954042e+01,1.668006646568636279e+04
4.157999999999954355e+01,1.705392463550845059e+04
4.159999999999953957e+01,1.744058715912923435e+04
4.161999999999953559e+01,1.784064334167882771e+04
4.163999999999953872e+01,1.825471658186238346e+04
4.165999999999954184e+01,1.868346675057624816e+04
4.167999999999953786e+01,1.912759276399481314e+04
4.169999999999953388e+01,1.958783536936956443e+04
4.171999999999953701e+01,2.006498016371264748e+04
4.173999999999954014e+01,2.055986086769797839e+04
4.175999999999953616e+01,2.107336287952892235e+04
4.177999999999953218e+01,2.160642713622812880e+04
4.179999999999953531e+01,2.216005431284143560e+04
4.181999999999953843e+01,2.273530939346045852e+04
4.183999999999953445e+01,2.333332665180376353e+04
4.185999999999953047e+01,2.395531508341287190e+04
4.187999999999953360e+01,2.460256433638628005e+04
4.189999999999953673e+01,2.527645119306923516e+04
4.191999999999953275e+01,2.597844666132502243e+04
4.193999999999952877e+01,2.671012374103554976e+04
4.195999999999953189e+01,2.747316593943698899e+04
4.197999999999953502e+01,2.826937661792674407e+04
4.199999999999953104e+01,2.910068926323533015e+04
4.201999999999952706e+01,2.996917878752242177e+04
4.203999999999953019e+01,3.087707397524742555e+04
4.205999999999953332e+01,3.182677120982903944e+04
4.207999999999952934e+01,3.282084963042788877e+04
4.209999999999952536e+01,3.386208788899597130e+04
4.211999999999952848e+01,3.495348270043117373e+04
4.213999999999953161e+01,3.609826940471309354e+04
4.215999999999952763e+01,3.729994478980509302e+04
4.217999999999952365e+01,3.856229245851176529e+04
4.219999999999952678e+01,3.988941106211780425e+04
4.221999999999952990e+01,4.128574576936475933e+04
4.223999999999952593e+01,4.275612339214704116e+04
4.225999999999952195e+01,4.430579165041030501e+04
4.227999999999952507e+01,4.594046312951029540e+04
4.229999999999952820e+01,4.766636456537453341e+04
4.231999999999952422e+01,4.949029218811292230e+04
4.233999999999952024e+01,5.141967396549631667e+04
4.235999999999952337e+01,5.346263971661447431e+04
4.237999999999952649e+01,5.562810021613317076e+04
4.239999999999952252e+01,5.792583658449672657e+04
4.241999999999951854e+01,6.036660146337412880e+04
4.243999999999952166e+01,6.296223371351251990e+04
4.245999999999952479e+01,6.572578864956689358e+04
4.247999999999952081e+01,6.867168614983081352e+04
4.249999999999951683e+01,7.181587935535096040e+04
4.251999999999951996e+01,7.517604711074559600e+04
4.253999999999952308e+01,7.877181380691728555e+04
4.255999999999951910e+01,8.262500087289973453e+04
4.257999999999951513e+01,8.675991483934743155e+04
4.259999999999951825e+01,9.120367766767401190e+04
4.261999999999952138e+01,9.598660591198189650e+04
4.263999999999951740e+01,1.011426462559690845e+05
4.265999999999951342e+01,1.067098760351516394e+05
4.267999999999951655e+01,1.127310784919408470e+05
4.269999999999951967e+01,1.192544036684202729e+05
4.271999999999951569e+01,1.263341269305763271e+05
4.273999999999951172e+01,1.340315179879729403e+05
4.275999999999951484e+01,1.424158336788222950e+05
4.277999999999951797e+01,1.515654473407219630e+05
4.279999999999951399e+01,1.615691256698259676e+05
4.281999999999951001e+01,1.725274596421541355e+05
4.283999999999951314e+01,1.845544478927561722e+05
4.285999999999951626e+01,1.977792167566709977e+05
4.287999999999951228e+01,2.123478377465843223e+05
4.289999999999950830e+01,2.284251658380331646e+05
4.291999999999951143e+01,2.461965637005928147e+05
4.293999999999951456e+01,2.658692882453493075e+05
4.295999999999951058e+01,2.876731832057087449e+05
4.297999999999950660e+01,3.118601273691983661e+05
4.299999999999950973e+01,3.387014110495732166e+05
4.301999999999951285e+01,3.684818305325328838e+05
4.303999999999950887e+01,4.014887845699864556e+05
4.305999999999950489e+01,4.379940342654286651e+05
4.307999999999950802e+01,4.782251097110089031e+05
4.309999999999951115e+01,5.223227904790134635e+05
4.311999999999950717e+01,5.702810353949544951e+05
4.313999999999950319e+01,6.218668891848085914e+05
4.315999999999950631e+01,6.765213328884831863e+05
4.317999999999950944e+01,7.332490981940508354e+05
4.319999999999950546e+01,7.905170512889504898e+05
4.321999999999950148e+01,8.461958790058231680e+05
