two_theta_deg,intensity
2.471999999999989939e+01,0.000000000000000000e+00
2.473999999999989896e+01,0.000000000000000000e+00
2.475999999999989853e+01,0.000000000000000000e+00
2.477999999999989811e+01,0.000000000000000000e+00
2.479999999999989768e+01,0.000000000000000000e+00
2.481999999999989726e+01,0.000000000000000000e+00
2.483999999999989683e+01,0.000000000000000000e+00
2.485999999999989640e+01,0.000000000000000000e+00
2.487999999999989598e+01,0.000000000000000000e+00
2.489999999999989555e+01,0.000000000000000000e+00
2.491999999999989512e+01,0.000000000000000000e+00
2.493999999999989470e+01,0.000000000000000000e+00
2.495999999999989427e+01,0.000000000000000000e+00
2.497999999999989384e+01,0.000000000000000000e+00
2.499999999999989342e+01,0.000000000000000000e+00
2.501999999999989299e+01,0.000000000000000000e+00
2.503999999999989257e+01,0.000000000000000000e+00
2.505999999999989214e+01,0.000000000000000000e+00
2.507999999999989171e+01,0.000000000000000000e+00
2.509999999999989129e+01,0.000000000000000000e+00
2.511999999999989086e+01,0.000000000000000000e+00
2.513999999999989043e+01,0.000000000000000000e+00
2.515999999999989001e+01,0.000000000000000000e+00
2.517999999999988958e+01,0.000000000000000000e+00
2.519999999999988916e+01,0.000000000000000000e+00
2.521999999999988873e+01,0.000000000000000000e+00
2.523999999999988830e+01,0.000000000000000000e+00
2.525999999999988788e+01,0.000000000000000000e+00
2.527999999999988745e+01,0.000000000000000000e+00
2.529999999999988702e+01,0.000000000000000000e+00
2.531999999999988660e+01,0.000000000000000000e+00
2.533999999999988617e+01,0.000000000000000000e+00
2.535999999999988574e+01,0.000000000000000000e+00
2.537999999999988532e+01,0.000000000000000000e+00
2.539999999999988489e+01,0.000000000000000000e+00
2.541999999999988447e+01,0.000000000000000000e+00
2.543999999999988404e+01,0.000000000000000000e+00
2.545999999999988361e+01,0.000000000000000000e+00
2.547999999999988319e+01,0.000000000000000000e+00
2.549999999999988276e+01,0.000000000000000000e+00
2.551999999999988233e+01,0.000000000000000000e+00
2.553999999999988191e+01,0.000000000000000000e+00
2.555999999999988148e+01,0.000000000000000000e+00
2.557999999999988106e+01,0.000000000000000000e+00
2.559999999999988063e+01,0.000000000000000000e+00
2.561999999999988020e+01,0.000000000000000000e+00
2.563999999999987978e+01,0.000000000000000000e+00
2.565999999999987935e+01,0.000000000000000000e+00
2.567999999999987892e+01,0.000000000000000000e+00
2.569999999999987850e+01,0.000000000000000000e+00
2.571999999999987807e+01,0.000000000000000000e+00
2.573999999999987764e+01,0.000000000000000000e+00
2.575999999999987722e+01,0.000000000000000000e+00
2.577999999999987679e+01,0.000000000000000000e+00
2.579999999999987637e+01,0.000000000000000000e+00
2.581999999999987594e+01,0.000000000000000000e+00
2.583999999999987551e+01,0.000000000000000000e+00
2.585999999999987509e+01,0.000000000000000000e+00
2.587999999999987466e+01,0.000000000000000000e+00
2.589999999999987423e+01,0.000000000000000000e+00
2.591999999999987381e+01,0.000000000000000000e+00
